Make,Model,Location,First registration,Mileage,Power,Transmission,Fuel,Drive type,Consumption,CO2 emissions,Body color,Interior color,Interior material,Body,Doors,Seats,Price
Audi,R8,Germany,2020,17999,562,Automatic,Petrol,4x4,12.8,307,Black,Black interior,Full leather interior,Coupe,2/3 doors,2,132499
Lamborghini,Huracan,Germany,2019,13900,632,Automatic,Petrol,4x4,13.9,332,Orange,Black interior,Alcantara interior,Coupe,2/3 doors,2,272799
Audi,SQ8,Germany,2021,57910,500,Automatic,Petrol,4x4,12.0,275,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,87699
Audi,Q8,Germany,2024,10,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,112349
Mercedes-Benz,GLS 600,Germany,2024,26,550,Automatic,Petrol,4x4,11.0,260,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,4,262049
Mercedes-Benz,GLS 450,Germany,2024,10,362,Automatic,Petrol,4x4,11.0,260,White,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,112349
Audi,RS7,Germany,2020,83211,591,Automatic,Petrol,4x4,12.0,263,Blue,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,94449
Audi,Q8,Austria,2019,75000,228,Automatic,Diesel,4x4,6.9,182,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,61549
Audi,Q8,Germany,2024,30931,335,Automatic,Petrol,4x4,8.9,202,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,93349
Mercedes-Benz,GL 400,Germany,2015,118197,329,Automatic,Petrol,4x4,9.0,215,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,7,32099
Lamborghini,Huracan,Italy,2023,950,630,Automatic,Petrol,4x2,13.8,331,Black,Other interior color,Other interior material,Coupe,2/3 doors,2,482849
Mercedes-Benz,GLS 580,Netherlands,2022,124088,483,Automatic,Petrol,4x4,11.0,260,Black,Other interior color,Cloth interior,SUV / offroad,4/5 doors,7,123049
Lamborghini,Huracan,Germany,2020,19800,632,Automatic,Petrol,4x4,14.7,352,White,Black interior,Alcantara interior,Cabriolet,2/3 doors,2,321649
Audi,R8,Germany,2022,7999,532,Automatic,Petrol,4x2,12.9,293,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,140899
Audi,Q8,Italy,2023,25622,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,93099
Mercedes-Benz,GL 500,Germany,2011,152413,382,Automatic,Petrol,4x4,13.3,317,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,12899
Audi,RSQ8,Germany,2024,10,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,144949
Audi,Q8,Germany,2024,10,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,99649
Audi,RS7,Netherlands,2014,156455,553,Automatic,Petrol,4x4,9.6,229,Black,Other interior color,Full leather interior,Sedans / saloons,4/5 doors,4,55299
Audi,SQ8,Germany,2020,86200,429,Automatic,Diesel,4x4,7.8,204,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,74249
Audi,RSQ8,Germany,2023,14200,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,137799
Lamborghini,Urus,Italy,2022,61120,641,Automatic,Petrol,4x4,12.6,325,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,274749
Audi,Q8,Germany,2021,73500,282,Automatic,Diesel,4x4,7.1,187,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,62149
Audi,RSQ8,Germany,2022,19000,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,140649
Audi,Q8,Italy,2020,60230,282,Automatic,Diesel,4x4,7.1,187,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,62249
Audi,Q8,Germany,2024,10,282,Automatic,Diesel,4x4,7.1,187,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,96649
Audi,RSQ8,Germany,2024,15000,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,143099
Audi,SQ8,Germany,2021,96222,500,Automatic,Petrol,4x4,12.0,275,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,70399
Audi,RSQ8,Germany,2021,69000,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Other interior material,SUV / offroad,4/5 doors,5,109499
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,160749
Mercedes-Benz,GLS 450,Germany,2024,15,362,Automatic,Diesel,4x4,8.8,232,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,134999
Audi,RSQ8,Germany,2020,85555,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,207249
Audi,RSQ8,Germany,2023,47233,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,123899
Audi,R8,Germany,2017,43000,602,Automatic,Petrol,4x4,12.3,287,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2,144749
Audi,RSQ8,Germany,2024,10,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,158799
Audi,Q8,Germany,2024,10,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,99649
Audi,Q8,Germany,2024,14500,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,104949
Audi,R8,Germany,2017,44900,532,Automatic,Petrol,4x4,11.4,272,Black,Black interior,Full leather interior,Coupe,2/3 doors,2,114499
Lamborghini,Urus,Germany,2024,500,657,Automatic,Petrol,4x4,14.1,320,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,346399
Audi,RSQ8,Germany,2024,10,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,143699
Mercedes-Benz,GLS 400,Germany,2020,101133,326,Automatic,Diesel,4x4,8.9,236,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,7,88549
Audi,RSQ8,Germany,2024,10,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,166349
Audi,SQ8,Germany,2024,10,500,Automatic,Petrol,4x4,12.0,275,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,128599
Audi,Q8,Austria,2023,291,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,109399
Audi,Q8,Poland,2024,5,335,Automatic,Petrol,4x4,8.9,202,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,125599
Audi,RS7,France,2016,128000,605,Automatic,Petrol,4x4,9.2,221,Black,Other interior color,Other interior material,Sedans / saloons,4/5 doors,4,58549
Audi,S8,Germany,2022,18364,563,Automatic,Petrol,4x4,11.3,258,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,109849
Audi,Q8,Germany,2018,134000,282,Automatic,Diesel,4x4,7.1,187,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,58499
Lamborghini,Urus,Germany,2023,17490,657,Automatic,Petrol,4x4,13.4,320,Green,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,380949
Mercedes-Benz,GLS 600,Germany,2024,9500,550,Automatic,Petrol,4x4,13.9,315,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,234449
Audi,R8,Germany,2024,999,612,Automatic,Petrol,4x4,13.1,313,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,254149
Mercedes-Benz,GLS 450,Germany,2024,9900,375,Automatic,Petrol,4x4,11.1,252,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,116699
Audi,Q8,Germany,2021,69713,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,64699
Audi,RSQ8,Netherlands,2021,65257,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,140599
Audi,Q8,Italy,2024,1,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,106099
Audi,Q8,Austria,2021,85200,228,Automatic,Diesel,4x4,6.9,182,Grey,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,64499
Mercedes-Benz,GLS 600,Germany,2024,22,550,Automatic,Petrol,4x4,10.7,307,Black,Brown interior,Full leather interior,SUV / offroad,4/5 doors,4,268399
Audi,Q8,Poland,2023,25000,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,101099
Audi,R8,Germany,2024,999,612,Automatic,Petrol,4x4,13.9,313,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,233499
Audi,Q8,Italy,2024,10,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,108649
Lamborghini,Urus,Spain,2022,41000,641,Automatic,Petrol,4x4,12.7,325,Yellow,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,301799
Audi,RSQ8,Germany,2023,35205,591,Automatic,Petrol,4x4,12.1,277,Grey,Brown interior,Full leather interior,SUV / offroad,4/5 doors,5,129349
Audi,Q8,Netherlands,2019,56993,335,Automatic,Petrol,4x4,8.9,202,Black,Black interior,Part leather interior,SUV / offroad,4/5 doors,5,73049
Audi,R8,Germany,2020,47000,562,Automatic,Petrol,4x4,13.6,311,Blue,Black interior,Full leather interior,Cabriolet,2/3 doors,2,140399
Audi,S7,Germany,2020,93664,345,Automatic,Diesel,4x4,6.5,170,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,64849
Audi,R8,Germany,2023,800,612,Automatic,Petrol,4x4,13.0,297,Blue,Black interior,Full leather interior,Coupe,2/3 doors,2,193899
Audi,Q8,Netherlands,2018,166992,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,60549
Audi,Q8,Italy,2024,10,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,122949
Audi,Q8,Germany,2020,125000,282,Automatic,Diesel,4x4,7.1,187,White,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,62649
Mercedes-Benz,GLS 400,Spain,2020,45000,326,Automatic,Diesel,4x4,8.9,236,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,7,88599
Audi,RSQ8,Germany,2024,5,591,Automatic,Petrol,4x4,12.1,277,Gold,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164749
Audi,RSQ8,Germany,2021,85979,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,104999
Audi,RS7,Germany,2021,35000,591,Automatic,Petrol,4x4,12.0,263,Black,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,103999
Audi,Q8,Spain,2021,125000,282,Automatic,Diesel,4x4,7.1,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,68949
Audi,RSQ8,Germany,2024,100,632,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,207499
Audi,Q8,Germany,2023,9519,282,Automatic,Diesel,4x4,7.1,187,Brown,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,92599
Lamborghini,Huracan,Italy,2020,11000,630,Automatic,Petrol,4x4,14.2,338,Black,Black interior,Alcantara interior,Cabriolet,2/3 doors,2,366549
Audi,Q8,Germany,2022,22000,375,Automatic,Petrol,4x4,9.0,59,White,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,78399
Mercedes-Benz,GLS 63,Germany,2016,150000,577,Automatic,Petrol,4x4,12.1,288,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,55949
Audi,Q8,Italy,2021,73349,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,69349
Lamborghini,Urus,Germany,2022,98500,641,Automatic,Petrol,4x4,13.6,325,Black,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,232999
Audi,Q8,Italy,2022,72000,282,Automatic,Diesel,4x4,7.1,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,76599
Audi,R8,Germany,2015,14400,424,Automatic,Petrol,4x4,12.3,294,Blue,Black interior,Full leather interior,Cabriolet,2/3 doors,2,92899
Mercedes-Benz,GLS 450,Netherlands,2024,13290,375,Automatic,Petrol,4x4,11.0,260,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,7,171899
Audi,R8,Germany,2023,12200,612,Automatic,Petrol,4x4,13.0,297,Yellow,Black interior,Full leather interior,Coupe,2/3 doors,2,168499
Audi,SQ8,Germany,2023,35100,500,Automatic,Petrol,4x4,12.0,275,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,84849
Lamborghini,Huracan,Netherlands,2023,4408,630,Automatic,Petrol,4x2,13.7,328,Grey,Other interior color,Cloth interior,Coupe,2/3 doors,2,384999
Audi,RSQ8,Germany,2024,17999,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,148299
Audi,Q8,Germany,2023,22300,282,Automatic,Diesel,4x4,7.1,187,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,95399
Audi,RSQ8,Germany,2024,2000,591,Automatic,Petrol,4x4,12.1,277,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,164249
Lamborghini,Huracan,Italy,2023,8000,630,Automatic,Petrol,4x4,14.5,338,Green,Black interior,Full leather interior,Cabriolet,2/3 doors,2,333099
Mercedes-Benz,GLS 580,Germany,2024,19969,510,Automatic,Petrol,4x4,10.8,259,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,127849
Audi,RSQ8,Germany,2024,16499,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,148299
Audi,RSQ8,Germany,2024,10999,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,148299
Lamborghini,Urus,Luxembourg,2019,36000,641,Automatic,Petrol,4x4,13.6,325,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,244699
Audi,R8,Austria,2015,29890,602,Automatic,Petrol,4x4,12.3,287,White,Grey interior,Full leather interior,Coupe,2/3 doors,2,125099
Lamborghini,Urus,Netherlands,2018,84009,641,Automatic,Petrol,4x4,13.6,325,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,249799
Audi,Q8,Austria,2018,106000,282,Automatic,Diesel,4x4,7.1,187,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,62349
Audi,RSQ8,Italy,2020,70653,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,101049
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,151549
Mercedes-Benz,GLS 580,Germany,2022,35000,483,Automatic,Petrol,4x4,11.0,260,Silver,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,110799
Lamborghini,Urus,Netherlands,2019,73250,641,Automatic,Petrol,4x4,13.6,325,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,260249
Lamborghini,Urus,Netherlands,2019,73250,641,Automatic,Petrol,4x4,13.6,325,Blue,Other interior color,Full leather interior,SUV / offroad,4/5 doors,5,234249
Audi,Q8,Italy,2020,84141,228,Automatic,Diesel,4x4,6.9,182,Black,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,57999
Audi,Q8,Italy,2020,175000,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,49849
Audi,SQ8,Germany,2024,9842,500,Automatic,Petrol,4x4,12.0,275,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,100799
Audi,RSQ8,Germany,2024,100,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,146049
Lamborghini,Huracan,Germany,2023,1786,630,Automatic,Petrol,4x2,13.8,331,Black,Black interior,Alcantara interior,Coupe,2/3 doors,2,403249
Mercedes-Benz,GLS 63,Germany,2018,142000,577,Automatic,Petrol,4x4,14.9,357,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,47399
Audi,RSQ8,Germany,2021,62224,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,93399
Audi,SQ8,Germany,2020,98600,429,Automatic,Diesel,4x4,7.8,204,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,77549
Mercedes-Benz,GLS 400,Germany,2020,78600,326,Automatic,Diesel,4x4,7.9,210,White,Grey interior,Full leather interior,SUV / offroad,4/5 doors,7,87049
Audi,RSQ8,Germany,2023,26219,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,126099
Lamborghini,Huracan,Luxembourg,2019,14900,630,Automatic,Petrol,4x4,14.7,352,Black,Other interior color,Full leather interior,Cabriolet,2/3 doors,2,309549
Audi,SQ8,Germany,2022,41500,500,Automatic,Petrol,4x4,12.0,275,White,Black interior,Cloth interior,SUV / offroad,4/5 doors,5,95449
Audi,Q8,Austria,2018,102000,282,Automatic,Diesel,4x4,7.1,187,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,54349
Audi,RS7,Germany,2024,3000,591,Automatic,Petrol,4x4,12.0,263,Grey,Black interior,Full leather interior,Sedans / saloons,4/5 doors,4,169449
Audi,Q8,Poland,2024,5,335,Automatic,Petrol,4x4,8.9,202,White,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,125599
Audi,Q8,Italy,2020,104350,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,57399
Audi,Q8,Germany,2024,22166,282,Automatic,Diesel,4x4,7.1,187,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,100799
Audi,RSQ8,Germany,2024,18299,591,Automatic,Petrol,4x4,12.1,277,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,148299
Audi,R8,Luxembourg,2024,65,562,Automatic,Petrol,4x2,13.0,311,Grey,Black interior,Full leather interior,Cabriolet,2/3 doors,2,184749
Mercedes-Benz,GLS 450,Germany,2024,10,362,Automatic,Petrol,4x4,11.0,260,White,Beige interior,Full leather interior,SUV / offroad,4/5 doors,6,132549
Audi,RSQ8,Germany,2024,20799,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,148299
Audi,S7,Germany,2021,52520,345,Automatic,Diesel,4x4,6.4,169,White,Black interior,Full leather interior,Sedans / saloons,4/5 doors,5,67899
Audi,Q8,Spain,2023,31121,282,Automatic,Diesel,4x4,7.1,187,White,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,93849
Audi,R8,Germany,2024,12793,612,Automatic,Petrol,4x4,13.1,293,Grey,Black interior,Full leather interior,Coupe,2/3 doors,2,184349
Mercedes-Benz,GLS 63,Germany,2024,3135,603,Automatic,Petrol,4x4,13.5,305,Blue,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,169199
Audi,Q8,Italy,2021,46587,282,Automatic,Diesel,4x4,7.1,187,Grey,Other interior color,Other interior material,SUV / offroad,4/5 doors,5,72999
Audi,Q8,Germany,2022,39250,228,Automatic,Diesel,4x4,6.9,182,Grey,Black interior,Alcantara interior,SUV / offroad,4/5 doors,5,66349
Audi,S7,Germany,2017,71000,444,Automatic,Petrol,4x4,9.0,215,Grey,Grey interior,Full leather interior,Sedans / saloons,4/5 doors,4,33599
Lamborghini,Urus,Germany,2023,138,657,Automatic,Petrol,4x4,13.4,320,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,349099
Lamborghini,Urus,Netherlands,2022,35118,642,Automatic,Petrol,4x4,13.6,325,Black,Other interior color,Full leather interior,SUV / offroad,4/5 doors,4,322699
Lamborghini,Huracan,Italy,2020,11000,630,Automatic,Petrol,4x2,14.0,320,Black,Black interior,Velour interior,Cabriolet,2/3 doors,2,366549
Audi,RSQ8,Germany,2023,15000,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,145799
Audi,Q8,Germany,2023,37650,282,Automatic,Diesel,4x4,7.1,187,Grey,Grey interior,Part leather interior,SUV / offroad,4/5 doors,5,82799
Audi,RSQ8,Germany,2024,0,591,Automatic,Petrol,4x4,12.1,277,Grey,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,163099
Mercedes-Benz,GLS 350,Austria,2020,113000,282,Automatic,Diesel,4x4,7.9,209,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,84149
Audi,Q8,Germany,2023,27900,282,Automatic,Diesel,4x4,7.1,187,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,5,85849
Audi,R8,Germany,2023,2000,612,Automatic,Petrol,4x4,13.0,297,Green,Brown interior,Full leather interior,Coupe,2/3 doors,2,228649
Mercedes-Benz,GLS 400,Germany,2017,106600,329,Automatic,Petrol,4x4,8.9,212,Black,Black interior,Full leather interior,SUV / offroad,4/5 doors,7,52199
